,acousticness,analysis_url,artist_discovery,artist_discovery_rank,artist_familiarity,artist_familiarity_rank,artist_hotttnesss,artist_hotttnesss_rank,artist_id,artist_location,artist_name,audio_md5,audio_summary,danceability,duration,energy,id,index,key,liveness,loudness,mode,song_currency,song_currency_rank,song_discovery,song_discovery_rank,song_hotttnesss,song_hotttnesss_rank,song_type,speechiness,tempo,time_signature,title,valence,date,first_ranking,billboard_year,billboard_week,latitude,longitude,location,location_lower,lower_title,lower_artist,year,band_singer,ranking,song,songurl,url
10,0.001565,http://echonest-analysis.s3.amazonaws.com/TR/SoptIQVNmEJnfdG0APKV5SX2Wc7la-V9lic0FNtP0R7sqFBoaJV8RjAUNjtA%3D%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708304&Signature=AIGD9GLZt3vSPgzu9ml0v0wuw3w%3D,0.374110839321,172667.0,0.701333,730.0,0.628095,1841.0,ARVNGA71187FB3C107,"{u'latitude': 32.436064, u'location': u'Ridgeland, MS', u'longitude': -90.13731}",Faith Hill,64707b63493f1ebf05174d58c98b449f,"{u'key': 7, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/SoptIQVNmEJnfdG0APKV5SX2Wc7la-V9lic0FNtP0R7sqFBoaJV8RjAUNjtA%3D%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708304&Signature=AIGD9GLZt3vSPgzu9ml0v0wuw3w%3D', u'energy': 0.483732, u'liveness': 0.274105, u'tempo': 128.007, u'speechiness': 0.029627, u'mode': 1, u'acousticness': 0.001565, u'danceability': 0.628317, u'time_signature': 4, u'duration': 241.84118, u'loudness': -19.311, u'audio_md5': u'64707b63493f1ebf05174d58c98b449f', u'valence': 0.716228, u'instrumentalness': 0.002282}",0.628317,241.84118,0.483732,SOHCXJN1459472C1AA,25,7,0.274105,-19.311,1,0.0,,0.0,,0.0,,"[studio, electric, vocal]",0.029627,128.007,4,Breathe-Dinka Bootleg,0.716228,2000-01-01,26,2015.0,6.0,29.813142,-95.309789,"Houston, TX","houston, tx",breathe-dinka bootleg,faith hill,,,,,,
11,0.091909,http://echonest-analysis.s3.amazonaws.com/TR/IaXDFARsmrVHKdkFoK5g6VEMYrw27_UVuIOxTZDwIhcq-5w9sTqU-6COREL5dvOSl8etBD7O_RZ5b_eok%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708308&Signature=mZ6MiIEbYQqheZ5%2BmaC0%2BvvTPnM%3D,0.41831046089,74127.0,0.465049,16862.0,0.478073,40667.0,ARTVUER1187FB3905B,"{u'latitude': 29.9537, u'location': u'New Orleans, LA, US', u'longitude': -90.0777}",Juvenile,,"{u'key': 7, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/IaXDFARsmrVHKdkFoK5g6VEMYrw27_UVuIOxTZDwIhcq-5w9sTqU-6COREL5dvOSl8etBD7O_RZ5b_eok%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708308&Signature=mZ6MiIEbYQqheZ5%2BmaC0%2BvvTPnM%3D', u'energy': 0.748938, u'liveness': 0.152386, u'tempo': 191.63, u'speechiness': 0.287095, u'mode': 1, u'acousticness': 0.091909, u'danceability': 0.680905, u'time_signature': 4, u'duration': 274.41333, u'loudness': -4.867, u'audio_md5': u'', u'valence': 0.50299, u'instrumentalness': 0.0}",0.680905,274.41333,0.748938,SOYILYL1315CD48EC6,26,7,0.152386,-4.867,1,0.0,,0.0,,0.0,,"[studio, electric, vocal]",0.287095,191.63,4,Back That Thang Up,0.50299,2000-01-01,27,2015.0,6.0,55.0682,-3.6093,"Dumfries, Scotland, GB","dumfries, scotland, gb",back that thang up,juvenile,,,,,,
12,0.048516,http://echonest-analysis.s3.amazonaws.com/TR/iruGJQ92wWzVj-Tvak60vJiFd1_95aGOCXHmkEIbn3LKp1v_kaCD5o7jAaIRxMGTMR1_aqCvksaWKBL00%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708312&Signature=kwGHgMaeUCwtBi06JU1smYkNmU4%3D,0.37977859319,158629.0,0.532342,7258.0,0.478298,40404.0,AR2NCEA1187FB5C56D,"{u'latitude': 43.6591, u'location': u'Portland, ME, US', u'longitude': -70.2567}",Sole,,"{u'key': 11, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/iruGJQ92wWzVj-Tvak60vJiFd1_95aGOCXHmkEIbn3LKp1v_kaCD5o7jAaIRxMGTMR1_aqCvksaWKBL00%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708312&Signature=kwGHgMaeUCwtBi06JU1smYkNmU4%3D', u'energy': 0.664268, u'liveness': 0.053861, u'tempo': 79.987, u'speechiness': 0.068256, u'mode': 0, u'acousticness': 0.048516, u'danceability': 0.820492, u'time_signature': 4, u'duration': 255.76, u'loudness': -4.308, u'audio_md5': u'', u'valence': 0.758982, u'instrumentalness': 0.0}",0.820492,255.76,0.664268,SOTLCLB13B1FADCC55,27,11,0.053861,-4.308,0,0.0005,959692.0,0.000690866439467,2848319.0,0.097172,1840568.0,"[studio, electric, vocal]",0.068256,79.987,4,"4, 5, 6 (ExplicitVersion)",0.758982,2000-01-01,28,2015.0,6.0,51.866667,0.166667,"Bishops Stortford, England","bishops stortford, england","4, 5, 6 (explicitversion)",sole,,,,,,
13,0.013516,http://echonest-analysis.s3.amazonaws.com/TR/-BdjSgWMOkrdFQVqUCZVRg2jmcge_ptBvXnCT9IQ2abj6CNBbp35j8TnwkaWTfO4HTCKFeRwoCMA4Rs0M%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708318&Signature=oGuKKirESRRwEklbnheIQw0ssyw%3D,0.431578496209,55908.0,0.498299,11136.0,0.517109,12863.0,ARJEN3U1187FB36095,"{u'latitude': 62.0, u'location': u'Lorenskog, Norway', u'longitude': 10.0}",M2M,,"{u'key': 1, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/-BdjSgWMOkrdFQVqUCZVRg2jmcge_ptBvXnCT9IQ2abj6CNBbp35j8TnwkaWTfO4HTCKFeRwoCMA4Rs0M%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708318&Signature=oGuKKirESRRwEklbnheIQw0ssyw%3D', u'energy': 0.663205, u'liveness': 0.156233, u'tempo': 97.558, u'speechiness': 0.034007, u'mode': 0, u'acousticness': 0.013516, u'danceability': 0.622408, u'time_signature': 4, u'duration': 225.76, u'loudness': -8.174, u'audio_md5': u'', u'valence': 0.606146, u'instrumentalness': 2.8e-05}",0.622408,225.76,0.663205,SOOFKIQ12AF729F202,29,1,0.156233,-8.174,0,0.0148291305984,45631.0,0.00385291208183,930768.0,0.393052,34860.0,"[studio, electric, vocal]",0.034007,97.558,4,Don't Say You Love Me,0.606146,2000-01-01,30,2015.0,6.0,-28.55,153.5,"Mullumbimby, Australia","mullumbimby, australia",don't say you love me,m2m,,,,,,
14,0.068139,http://echonest-analysis.s3.amazonaws.com/TR/gkQh7g_VEKwKdIv2l9zRxyjxXzkoR82qWC85rg/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708322&Signature=YbuntQQA%2BudvjAq5AIqtrBsNEJI%3D,0.439423070418,45947.0,0.476288,14669.0,0.510222,14872.0,ARM6WM71187B98C071,"{u'latitude': 36.1719, u'location': u'Las Vegas, NV, US', u'longitude': -115.14}",702,65bebc97be48fa5acca9bf0f3fd1b60c,"{u'key': 1, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/gkQh7g_VEKwKdIv2l9zRxyjxXzkoR82qWC85rg/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708322&Signature=YbuntQQA%2BudvjAq5AIqtrBsNEJI%3D', u'energy': 0.504927, u'liveness': 0.191371, u'tempo': 92.187, u'speechiness': 0.069849, u'mode': 0, u'acousticness': 0.068139, u'danceability': 0.72908, u'time_signature': 4, u'duration': 175.87156, u'loudness': -15.896, u'audio_md5': u'65bebc97be48fa5acca9bf0f3fd1b60c', u'valence': 0.75296, u'instrumentalness': 0.174139}",0.72908,175.87156,0.504927,SODXSLU14614CB5F1E,30,1,0.191371,-15.896,0,0.00703770491803,87519.0,0.0,,0.393383,34579.0,"[studio, electric, vocal]",0.069849,92.187,4,Where My Girls At,0.75296,2000-01-01,31,2015.0,6.0,41.850033,-87.650052,"Chicago, IL","chicago, il",where my girls at,702,,,,,,
15,0.434832,http://echonest-analysis.s3.amazonaws.com/TR/wkdnJQ7MM4dNLsIfo66Y1cKgHjL8ucsJ___CzWMMT-NQ_k43wWMyjytllG-krisJ-ypGbYFUBDPY03yLY%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708335&Signature=uj2WlyeRlupZL4CHWPLW%2BTo/hXs%3D,0.380019356856,158028.0,0.560242,5147.0,0.499254,21879.0,ARZTGQE1187FB461D9,"{u'latitude': 29.7605, u'location': u'Houston, TX, US', u'longitude': -95.3698}",Ideal,,"{u'key': 10, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/wkdnJQ7MM4dNLsIfo66Y1cKgHjL8ucsJ___CzWMMT-NQ_k43wWMyjytllG-krisJ-ypGbYFUBDPY03yLY%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708335&Signature=uj2WlyeRlupZL4CHWPLW%2BTo/hXs%3D', u'energy': 0.520103, u'liveness': 0.299055, u'tempo': 120.005, u'speechiness': 0.072546, u'mode': 1, u'acousticness': 0.434832, u'danceability': 0.701559, u'time_signature': 4, u'duration': 275.17333, u'loudness': -8.581, u'audio_md5': u'', u'valence': 0.46997, u'instrumentalness': 0.0}",0.701559,275.17333,0.520103,SOMTFKF1316771415B,34,10,0.299055,-8.581,1,1.94174757282e-05,5791915.0,0.000115753380649,4029682.0,0.125759,1268410.0,"[studio, vocal]",0.072546,120.005,4,Get Gone,0.46997,2000-01-01,35,2015.0,6.0,40.714269,-74.005973,"New York, NY","new york, ny",get gone,ideal,,,,,,
16,0.011177,http://echonest-analysis.s3.amazonaws.com/TR/mzlgrgNYWlMOwi0oYVnzjN1hr3IhsCv4NT9toJWos5xuEOH41XDBwxh7X2CdYNwb2gensrFxuVEjUyS1o%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708338&Signature=5zyoAFsMGZexOcFToU9VY03IftQ%3D,0.391302748258,128325.0,0.608824,2726.0,0.555486,5770.0,ARW5IF01187B9AEA98,"{u'latitude': 33.6166, u'location': u'Newport Beach, CA, US', u'longitude': -117.93}",Sugar Ray,,"{u'key': 1, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/mzlgrgNYWlMOwi0oYVnzjN1hr3IhsCv4NT9toJWos5xuEOH41XDBwxh7X2CdYNwb2gensrFxuVEjUyS1o%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708338&Signature=5zyoAFsMGZexOcFToU9VY03IftQ%3D', u'energy': 0.671999, u'liveness': 0.102891, u'tempo': 110.846, u'speechiness': 0.029689, u'mode': 0, u'acousticness': 0.011177, u'danceability': 0.743359, u'time_signature': 4, u'duration': 245.97333, u'loudness': -4.362, u'audio_md5': u'', u'valence': 0.923383, u'instrumentalness': 0.080172}",0.743359,245.97333,0.671999,SODEIEU12A6D4FB532,35,1,0.102891,-4.362,0,0.026431751611,26911.0,0.00382246673836,940814.0,0.452778,11614.0,"[studio, electric, vocal]",0.029689,110.846,4,Someday,0.923383,2000-01-01,36,2015.0,6.0,59.3333333,18.05,"Stockholm, Sweden","stockholm, sweden",someday,sugar ray,,,,,,
17,0.350283,http://echonest-analysis.s3.amazonaws.com/TR/9jCxGg0LQH5cqBzc_LIA9LY249XA%3D%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708341&Signature=IjAT8BXoytZ7M4DS9yDBxkZ%2BVCg%3D,0.39606131449,,0.747325,,0.733881,,ARKHGQA1187B9B7AD5,"{u'latitude': 39.962545, u'location': u'Glendale, WV', u'longitude': -80.719815}",Brad Paisley,3376118b9169be235c8a8736c125eb8a,"{u'key': 9, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/9jCxGg0LQH5cqBzc_LIA9LY249XA%3D%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708341&Signature=IjAT8BXoytZ7M4DS9yDBxkZ%2BVCg%3D', u'energy': 0.338267, u'liveness': 0.484284, u'tempo': 72.688, u'speechiness': 0.030895, u'mode': 1, u'acousticness': 0.350283, u'danceability': 0.436732, u'time_signature': 4, u'duration': 231.76757, u'loudness': -12.449, u'audio_md5': u'3376118b9169be235c8a8736c125eb8a', u'valence': 0.233679, u'instrumentalness': 1e-06}",0.436732,231.76757,0.338267,SOYKHEE14373B771F7,36,9,0.484284,-12.449,1,0.00166568914956,,0.000646308602112,,0.318438,,"[studio, electric, vocal]",0.030895,72.688,4,He Didn't Have To Be,0.233679,2000-01-01,37,2015.0,6.0,25.779808,-80.1532,"Miami, FL","miami, fl",he didn't have to be,brad paisley,,,,,,
18,0.000552,http://echonest-analysis.s3.amazonaws.com/TR/eju_RgwzCYp9UeewrDbsdq0DbweWSWR49mE0BpzBPgiBWHRymMaQJoi_geDat7dpKDec8s_MXr-14wPts%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708375&Signature=M9WOjSTfKl5uivTuiKIOGIWVtfA%3D,0.384341687262,146669.0,0.758476,261.0,0.730994,416.0,AROSI8L1187B9ACD43,"{u'latitude': 33.973951, u'location': u'Los Angeles, CA', u'longitude': -118.248405}",Ice Cube,,"{u'key': 1, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/eju_RgwzCYp9UeewrDbsdq0DbweWSWR49mE0BpzBPgiBWHRymMaQJoi_geDat7dpKDec8s_MXr-14wPts%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708375&Signature=M9WOjSTfKl5uivTuiKIOGIWVtfA%3D', u'energy': 0.808491, u'liveness': 0.064831, u'tempo': 100.928, u'speechiness': 0.178342, u'mode': 0, u'acousticness': 0.000552, u'danceability': 0.870439, u'time_signature': 4, u'duration': 256.37333, u'loudness': -6.807, u'audio_md5': u'', u'valence': 0.848918, u'instrumentalness': 0.0}",0.870439,256.37333,0.808491,SOJYXSY12A58A7EA66,46,1,0.064831,-6.807,0,0.00680078220484,90643.0,0.00133150359332,2080238.0,0.350006,71236.0,"[studio, electric, vocal]",0.178342,100.928,4,You Can Do It,0.848918,2000-01-01,47,2015.0,6.0,51.5072648,-0.1278328,London,london,you can do it,ice cube,,,,,,
19,0.299613,http://echonest-analysis.s3.amazonaws.com/TR/bPoU-wdayKyl852kM8Q34w-MF3_ncpgGogjAlAymChXh8ll123C8lS0YV9U825h4xIQIPYXdLKouhnkxc%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708382&Signature=%2B537v2yAfqoICrsXfnD3WRULHlY%3D,0.398078111546,111207.0,0.623141,2213.0,0.578823,3648.0,ARRSW6F1187FB52CF2,"{u'latitude': 40.3038, u'location': u'Long Branch, NJ, US', u'longitude': -73.9934}",Clint Black,,"{u'key': 10, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/bPoU-wdayKyl852kM8Q34w-MF3_ncpgGogjAlAymChXh8ll123C8lS0YV9U825h4xIQIPYXdLKouhnkxc%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708382&Signature=%2B537v2yAfqoICrsXfnD3WRULHlY%3D', u'energy': 0.435161, u'liveness': 0.109942, u'tempo': 102.998, u'speechiness': 0.030886, u'mode': 1, u'acousticness': 0.299613, u'danceability': 0.40111, u'time_signature': 3, u'duration': 268.56, u'loudness': -7.707, u'audio_md5': u'', u'valence': 0.159455, u'instrumentalness': 0.0}",0.40111,268.56,0.435161,SOCMIWK1311AFEC4D2,48,10,0.109942,-7.707,1,0.000509960159363,952160.0,0.000534396811653,3112676.0,0.24917,297322.0,"[studio, electric, vocal]",0.030886,102.998,3,When I Said I Do,0.159455,2000-01-01,49,2015.0,6.0,43.666667,-79.416667,"Toronto, Canada","toronto, canada",when i said i do,clint black,,,,,,
20,0.121886,http://echonest-analysis.s3.amazonaws.com/TR/Ynk3hALYh0SKwEfw5Q2uvrmO98ubB-6ntv-ZIpVmMO7vdLzIfqtl-UBoqkzBOgqU-g5X3UVlhJVTgyaN8%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708400&Signature=HgWGmCXwPbScJ7pWpswxVN/6zbw%3D,0.422710940855,67882.0,0.642685,1681.0,0.635745,1674.0,AR9AWNF1187B9AB0B4,"{u'latitude': 47.6036, u'location': u'Seattle, WA, US', u'longitude': -122.329}",Kenny G,,"{u'key': 0, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/Ynk3hALYh0SKwEfw5Q2uvrmO98ubB-6ntv-ZIpVmMO7vdLzIfqtl-UBoqkzBOgqU-g5X3UVlhJVTgyaN8%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708400&Signature=HgWGmCXwPbScJ7pWpswxVN/6zbw%3D', u'energy': 0.279647, u'liveness': 0.086109, u'tempo': 129.461, u'speechiness': 0.033126, u'mode': 1, u'acousticness': 0.121886, u'danceability': 0.377563, u'time_signature': 4, u'duration': 293.05333, u'loudness': -11.974, u'audio_md5': u'', u'valence': 0.039247, u'instrumentalness': 0.717266}",0.377563,293.05333,0.279647,SOTBUFA12A8C133596,53,0,0.086109,-11.974,1,6.68647845468e-06,6103546.0,5.26786971316e-05,4097119.0,0.088599,1962262.0,"[studio, christmas, electric]",0.033126,129.461,4,Auld Lang Syne,0.039247,2000-01-01,54,2015.0,6.0,34.0535,-118.245,"Los Angeles, CA, US","los angeles, ca, us",auld lang syne,kenny g,,,,,,
21,0.23057,http://echonest-analysis.s3.amazonaws.com/TR/3tp4AAqIz8alQfen14F8rIaUTbU_fO9o9v0PMS/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708403&Signature=DI0NrrhL0OWKEbTuPDyzRMPLiZ8%3D,0.380038750736,157997.0,0.728158,468.0,0.674739,1063.0,ARENMIP1187FB5638D,"{u'latitude': 53.0297, u'location': u'Stoke-on-Trent, England, GB', u'longitude': -2.17507}",Robbie Williams,1f0dede3c116ba754a694c50b18e07a7,"{u'key': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/3tp4AAqIz8alQfen14F8rIaUTbU_fO9o9v0PMS/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708403&Signature=DI0NrrhL0OWKEbTuPDyzRMPLiZ8%3D', u'energy': 0.325761, u'liveness': 0.115941, u'tempo': 75.067, u'speechiness': 0.027476, u'mode': 1, u'acousticness': 0.23057, u'danceability': 0.468933, u'time_signature': 4, u'duration': 249.50354, u'loudness': -16.844, u'audio_md5': u'1f0dede3c116ba754a694c50b18e07a7', u'valence': 0.29519, u'instrumentalness': 1.1e-05}",0.468933,249.50354,0.325761,SOXCQRX13E90583537,54,4,0.115941,-16.844,1,0.0526161405053,12600.0,0.0,,0.566913,1387.0,"[studio, electric, vocal]",0.027476,75.067,4,Angels,0.29519,2000-01-01,55,2015.0,6.0,25.729,-80.2374,"Miami, FL, US","miami, fl, us",angels,robbie williams,,,,,,
22,0.614889,http://echonest-analysis.s3.amazonaws.com/TR/y6dm_Q9eO9hZIgI_IDMqNUUQaJ-Q%3D%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708423&Signature=f1JEMFHpPP4iwSSLl834ZRbv2QU%3D,0.447660078763,36307.0,0.705191,677.0,0.757456,250.0,AROWH4C1187B9B11CB,"{u'latitude': 33.369595, u'location': u'Newnan, GA', u'longitude': -84.819397}",Alan Jackson,68b385c670d6569bf187af1833d28977,"{u'key': 7, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/y6dm_Q9eO9hZIgI_IDMqNUUQaJ-Q%3D%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708423&Signature=f1JEMFHpPP4iwSSLl834ZRbv2QU%3D', u'energy': 0.377314, u'liveness': 0.670891, u'tempo': 118.007, u'speechiness': 0.164698, u'mode': 1, u'acousticness': 0.614889, u'danceability': 0.712773, u'time_signature': 4, u'duration': 219.12, u'loudness': -15.261, u'audio_md5': u'68b385c670d6569bf187af1833d28977', u'valence': 0.831877, u'instrumentalness': 1.1e-05}",0.712773,219.12,0.377314,SODVHIM13E90552467,56,7,0.670891,-15.261,1,0.00120935251799,431213.0,0.000788326890224,2690673.0,0.238878,336520.0,"[studio, vocal]",0.164698,118.007,4,Pop A Top,0.831877,2000-01-01,57,2015.0,6.0,33.844371,-84.47405,"Atlanta, GA","atlanta, ga",pop a top,alan jackson,,,,,,
23,0.000512,http://echonest-analysis.s3.amazonaws.com/TR/6j419gN-yrGjan7y1kUpAbMEFXdTSaCEQIFmnF7uWfZH2vYoYOejG_RcHrvg%3D%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708432&Signature=dA2nWOTCicXWxBPYAGdNITo80LY%3D,0.357011262359,220354.0,0.822852,65.0,0.808515,74.0,ARKSZW81187B9B695D,"{u'latitude': 40.714269, u'location': u'New York, NY', u'longitude': -74.005973}",Mariah Carey,1672606ba0f1d5c8f0d4f3525330e103,"{u'key': 6, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/6j419gN-yrGjan7y1kUpAbMEFXdTSaCEQIFmnF7uWfZH2vYoYOejG_RcHrvg%3D%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708432&Signature=dA2nWOTCicXWxBPYAGdNITo80LY%3D', u'energy': 0.43055, u'liveness': 0.108741, u'tempo': 126.883, u'speechiness': 0.035715, u'mode': 0, u'acousticness': 0.000512, u'danceability': 0.457621, u'time_signature': 4, u'duration': 411.0624, u'loudness': -19.526, u'audio_md5': u'1672606ba0f1d5c8f0d4f3525330e103', u'valence': 0.869953, u'instrumentalness': 0.001407}",0.457621,411.0624,0.43055,SOKBJEE1459472E209,59,6,0.108741,-19.526,0,0.00125588697017,384287.0,0.0,,0.237338,342978.0,"[remix, studio, electric, vocal]",0.035715,126.883,4,Heartbreaker Remix,0.869953,2000-01-01,60,2015.0,6.0,39.962545,-80.719815,"Glendale, WV","glendale, wv",heartbreaker remix,mariah carey,,,,,,
24,0.00182,http://echonest-analysis.s3.amazonaws.com/TR/PjZ9fAYbLYxXge4H0veZ7SH9UHy06dDxMtRQHEQOiD6r07s30EGuRtcNmo-El5upENeRMAFxdXSpxcTQo%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708439&Signature=48Ughze9pOH1ZDc%2BQ8kCyZgI9j4%3D,0.360306203271,212300.0,0.613831,2530.0,0.515758,13250.0,ARZV89L1187FB4D4F8,"{u'latitude': 29.9537, u'location': u'New Orleans, LA, US', u'longitude': -90.0777}",B.G.,,"{u'key': 7, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/PjZ9fAYbLYxXge4H0veZ7SH9UHy06dDxMtRQHEQOiD6r07s30EGuRtcNmo-El5upENeRMAFxdXSpxcTQo%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708439&Signature=48Ughze9pOH1ZDc%2BQ8kCyZgI9j4%3D', u'energy': 0.886354, u'liveness': 0.072388, u'tempo': 160.068, u'speechiness': 0.157381, u'mode': 1, u'acousticness': 0.00182, u'danceability': 0.704407, u'time_signature': 4, u'duration': 205.85333, u'loudness': -7.683, u'audio_md5': u'', u'valence': 0.792116, u'instrumentalness': 0.000103}",0.704407,205.85333,0.886354,SORWRLB1371827DCD5,61,7,0.072388,-7.683,1,0.0,,0.0,,0.053612,3237146.0,"[studio, electric, vocal]",0.157381,160.068,4,Bling Bling Slim,0.792116,2000-01-01,62,2015.0,6.0,36.165688,-86.778098,"Nashville, Tennessee ","nashville, tennessee ",bling bling slim,b.g.,,,,,,
25,0.308643,http://echonest-analysis.s3.amazonaws.com/TR/TRKXPVI12BF9987AED/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708446&Signature=zGrv%2BieOJhNMxoWeXz%2BHjHMUP20%3D,0.332324093238,,0.782256,,0.670612,,AR5DC8S1187B9958BE,"{u'latitude': 40.946107, u'location': u'Yonkers, New York', u'longitude': -73.866926}",Mary J. Blige,2dcb8482d67d2223a75a8a8d9b79af60,"{u'key': 5, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/TRKXPVI12BF9987AED/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708446&Signature=zGrv%2BieOJhNMxoWeXz%2BHjHMUP20%3D', u'energy': 0.251438, u'liveness': 0.354203, u'tempo': 131.667, u'speechiness': 0.044295, u'mode': 0, u'acousticness': 0.308643, u'danceability': 0.774573, u'time_signature': 4, u'duration': 217.80853, u'loudness': -15.598, u'audio_md5': u'2dcb8482d67d2223a75a8a8d9b79af60', u'valence': 0.653115, u'instrumentalness': 0.017642}",0.774573,217.80853,0.251438,SOKVLIO1374C4B38E4,63,5,0.354203,-15.598,0,0.000216112531969,,0.0,,0.168665,,"[studio, electric, vocal]",0.044295,131.667,4,Deep Inside,0.653115,2000-01-01,64,2015.0,6.0,38.861469,-104.857828,"Colorado Springs, CO","colorado springs, co",deep inside,mary j. blige,,,,,,
26,0.246368,http://echonest-analysis.s3.amazonaws.com/TR/z5e9NQztEuLu2uvK2JHtXf2SbnYw%3D%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708469&Signature=XSBBAfCnitts8p/eX63H2JdqwIg%3D,0.397779893673,111859.0,0.617583,2400.0,0.572988,4070.0,ARJ6GR01187B98D64D,"{u'latitude': 36.165688, u'location': u'Nashville, TN', u'longitude': -86.778098}",Lonestar,4ef0a310a9d7669e844de0d74cedb53d,"{u'key': 7, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/z5e9NQztEuLu2uvK2JHtXf2SbnYw%3D%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708469&Signature=XSBBAfCnitts8p/eX63H2JdqwIg%3D', u'energy': 0.442196, u'liveness': 0.371948, u'tempo': 74.886, u'speechiness': 0.032048, u'mode': 1, u'acousticness': 0.246368, u'danceability': 0.443385, u'time_signature': 4, u'duration': 239.78404, u'loudness': -12.945, u'audio_md5': u'4ef0a310a9d7669e844de0d74cedb53d', u'valence': 0.201333, u'instrumentalness': 0.0}",0.443385,239.78404,0.442196,SOKEMPO13E9055BE57,70,7,0.371948,-12.945,1,0.0005,959692.0,0.000508164492511,3161540.0,0.184726,639498.0,"[studio, electric, vocal]",0.032048,74.886,4,Smile,0.201333,2000-01-01,71,2015.0,6.0,33.913678,-80.354238,"Sumter, SC","sumter, sc",smile,lonestar,,,,,,
